track_id,track_name,lyrics
139531122,Moonlight,あなたこそが地獄の始まりだと思わなければ説明がつかない心根だけじゃ上手く鍵が刺さらない愛し合いたい意味になりたいどこへ行ってもアウトサイダー夜通し読んだハンターハンター本物なんて一つもないでも心地いい文化祭の支度みたいにダイナマイトを作ってみようぜ本物なんて一つもないムーンライト爪が伸び放題使う予定もない差し出されたレーズンパイオールライト「自分の思うようにあるがままでいなさい」ありがとうでもお腹いっぱい
84188465,Metronome,初めから僕ら出会うと決まってたならばどうだろうなそしたらこんな日がくることも同じように決まっていたのかなずっと叶わない思いばかりを募らせていては互いに傷つけ合って責め立て合ったただ想ってただなんて言い訳もできずに去り行く裾さえ掴めないでいた弱かった僕だ今日がどんな日でも何をしていようとも僕はあなたを探してしまうだろう
31103798,サンタマリア,掌をふたつ重ねたあいだ一枚の硝子で隔てられていたここは面会室あなたと僕は決してひとつになりあえないそのままで話をしている今呪いにかけられたままふたりでいくつも嘘をついて歩いていくのだろうかしとやかに重たい沈黙と優しさが見開いた目とその目を繋いでいたあなたは少し笑ったサンタマリア何も言わないさ惑うだけの言葉で満たすくらいならば様々な幸せを砕いて祈り疲れ漸くあなたに会えたのだから一緒にいこうあの光の方へ
143449584,眼福,何にも役に立たないことばかり教えて欲しいやあなたのそのくだらない話を灯りの麓で今だけ全て見えない聞こえないふりして笑おうか何にも役に立たないことばかり教えて欲しいやきっとあなたと私はいつまでも一緒にいられない何か食べようかここで話をしようか「そんじゃまたね明日ね」そんな風に今日を終えども明日なんて見たこともないのにさ随分あっけらかんとしてるわ望むのは簡単だ
143449587,百鬼夜行,ちゃんちゃらおかしな出で立ちでまた酒呑み呷れど日は暮れずつまらん顔して街を行くほらあれこれ言うては酔い散らすいやどだいもどだいに面倒でおかしな飲ん兵衛だオンボロ錦の更紗模様その洒落たお顔には金魚の絵腰やら股やら働かせまたお手軽欲望貪れば今どこへも聞こえる声出した私さみしいの呼ばれて飛び出てこの世に参上皆様よろしくどうぞ楽しくなったり哀しくなったり忙しのない日ばかりだ帳を上げろや昼行灯ほらここらでおひとつどうだ我らは現代の妖怪だ!あぁ頓珍漢なことばかりまだ信じている狸の背中に火を灯せばほうあんあんぱっぱらぱの行進やってやれほら
47010798,心像放映,心像放映私に心を見せてくれ心像放映火星の果てから声がする心像放映映像を夢に注いでくれ心像放映太陽も青く塗りつぶしたきっとまたあなたは優しくなって私に花を贈るのだろうそれでも私はさびしくてまた涙を裂いて笑うのだ凛と澄む心が一人になって
47010792,Black Sheep,素晴らしい一日始まる頃には夜に暮れる過ぎ行く毎日手を振ることすら忘れたままいつか注いだ水が腐っていったんだここは濁った澱そうだ何にもありはしないな受話器の向こうでは霞掛かる声が鳴るばかり何を話しているのかはよくわからなかったいつの間にか酷く時間が経って鏡にあなたが映った「もういいから遊ぼうよ」楽しいことが待っているさシャラララ黒い羊が一匹、二匹、三匹、四匹黒い羊が五匹、六匹、七匹、八匹
172652616,Ghosts of the Sea,開け放たれたこの部屋には誰もいない潮風の匂い滲みついた椅子がひとつあなたが迷わないように空けておくよ軋む戸を叩いてなにから話せばいいのかわからなくなるかな星が降る夜にあなたにあえたあの夜を忘れはしない大切なことは言葉にならない
143449588,KARMA CITY,沈んでいく街の中(沈み行く街並みに溶けていく)溶けていったあの子は(あの子はいつだってその髪を)その髪を小さく結いながら(小さく結って)退屈な顔に笑った(退屈そうに笑った)思い出せなくなっちゃう前に(思い出せなくなってしまう前に)僕と遊びに行こうぜって(遊びに行こうぜってついには)ついにはもう言えないまんま(言えないまんまあの子は)あの子は消えていったんだ(消えていった)この感情は生まれ持っていたって気付いた頃に君は何処にもいないなんて寄る辺なく夜に落ちていくここは一瞬を繋いで作った過去と未来の僅かな隙間カーマシティ
47010782,ディスコバルーン,嫌いだ嫌いだあなたが嫌いだ何処かへ消えてしまえばいい嫌いなあなたは風船みたいだどうせどこへまでも空っぽなのだろうあなたのコインの表裏はどちらも同じであるようだアンテナが折れたダンスフロアには安価なつくりのビニール風船ばかりいるかたっぽの靴脱げて何処かへ消えた光って回る地球儀から振り下ろされて声を揃えて慄いでちょっと遊んで行こうぜ
139531123,Shunrai,現れたそれは春の真っ最中えも言えぬまま輝いていたどんな言葉もどんな手振りも足りやしないみたいだその日から僕の胸には嵐が住み着いたまま離れないんだ人の声を借りた蒼い眼の落雷だ揺れながら踊るその髪の黒が他のどれより嫋やかでしたすっと消えそうな真っ白い肌によく似合ってましたあなたにはこの世界の彩りがどう見えるのか知りたくて今頬に手を伸ばした壊れそうでただ怖かった全てはあなたの思い通り悲しくって散らばった思いも全てあなたがくれたプレゼントゆらゆら吹かれて深い惑い痛み憂い恋しい言葉にするのも形にするのもそのどれもが覚束なくってただ目を見つめたするとあなたはふっと
130600461,Kubinashi Kankodori,さぁさぁさぁ踊りましょうかとり急いでは脚が絡んだ騒々しい音を晒して赤い瑪瑙と積み木の家欄干の傍に立つ虚青い光が抜けていくようだ誰だって心が重い忘れられないことばかりやいやいお前の頭はどこだい？頭はどこだい？目玉とくちばしは？やいやいお前の感情はどこだい泣いて見せてみろ笑ってみせてみろよ愛されたいのは悲しくなるから見つめていたくはないけれど
138232153,かいじゅうのマーチ,少しでもあなたに伝えたくて言葉を覚えたんだ喜んでくれるのかなそうだと嬉しいな遠くからあなたに出会うため生まれてきたんだぜ道草もせず一本の道を踏みしめて怖がらないで僕と歌ってそのまま超えて海の向こうへおかしな声で愛と歌って心は晴れやかさあ出かけよう砂漠を抜けて悲しいこともあるだろうけど虹の根元を探しにいこうあなたと迎えたい明日のために涙を隠しては
114976818,ナンバーナイン,歩いていたのは砂漠の中遠くに見えた東京タワー君の抱いていたボロいテディベア笑ってみえたどこへ行こうか海みたいに砂は燃えたかつてはここで人が生きた先を急いだ英智の群れが壊したものに僕らは続いた惑いも憂いも化石になるほど嘘みたいな未来を想う切なくなるのも馬鹿らしいほど優しい未来恥ずかしいくらい生きていた僕らの声が遠く遠くまで届いたらいいな誰もいない未来で起きた呼吸が僕らを覚えていますように眩しくてさ目を閉じたんだ枯れた川を辿りながら
47010791,恋と病熱,好きなことが少なくなり嫌いなことが沢山増えた窓に滲む雲を見ていた皆の背中を見ていた言いたいことがだんだん増えて言えないことが沢山増えた空が濁る頃に見ていた夜になろうとするばかり「何処にも行けない私をどうする?」眩暈に溺れて夢を見ていた白昼夢に全てを押し込んで
144561930,NANIMONO,踊り場の窓から人並みから眺めていた僕らはどこへ行こうか階段の途中で不確かな言葉を携えて呼吸を揃えて初めましてそんで愛されたのなら大歓迎繰り返し向かえ遠く向こうへ結局僕らはさ何者になるのかな迷い犬みたいでいた
47010781,あめふり婦人,街がびしゃびしゃ濡れる夜までは確かに声で溢れていた今ではおよそ耐え難いくらいの静けさ達がここに居た不遜な心ばかり強くなる私に愛をくださいないっとう重ねて弾ける泡沫さびしくなってどうしようもない真赤な笛の音はしゃぐ子供たち遠くのほうへ行くようだ俄かに雨が降り出すみたいに通りすがって消えていったおどろに揺れるマッチの灯を抱えどうやらとても暖かく何故だか嫌に静かで煩い心満たしてよ!
84188469,Hopeland,誰かが歪であることを誰もが許せない場所で君は今どこにも行けないで息を殺していたんでしょうどんなに当たり前のことも君を苦しめてしまうからひたすら素直に生きていたそれだけのことだったのにいわれのない噂や穢れきったあの言葉に惑わされないでおくれそれが世界の全てじゃないソングフォーユー聴こえている？いつでもここにおいでよねそんな歌届いたらあとは君次第
47010777,街,街の真ん中で息を吸った魚が泣いた全て変わってしまった砂が落ちた生活が落ちた透明な朝に心像と何でもないような情操を愛を食べて動けない君へと大きすぎる灯りに逃げ出さない憔悴に抗わない日常を返したいその献身の先へ心は行く強くその諦観の奥へ言葉は行く深く
130600465,Shouhon,この街はこの街は生まれてきたままで意味もなく愛されたい愛されたいそこらじゅうに散らばった夢のように
167170480,Gomenne,バカみたいな夢を笑わないで聞いてほしい日が暮れる前に話しておきたい君みたいに優しくなりたいだけ祈る声は激しくあと少しだけ心の底から触れ合うまで君と繋がっていたいだけ
47010778,ゴーゴー幽霊船,ちょっと病弱なセブンティーン枯れたインクとペンで絵を描いて継いで接いでまたマザーグース夜は何度も泣いてまた明日回る発条のアンドロイド僕の声と頭はがらんどういつも最低な気分さ君に愛されたいと願っていたいずっと病欠のセブンティーン曇らないまま今日を空き缶に空の雷管とペーパーバッグ馬鹿みたいに呼吸を詰め入れたあいも変わらずにアンドロイド君を本当の嘘で騙すんだ僕は幽霊だ本当さ君の目には見えないだろうけどそんなこんなで歌っては行進する幽霊船だ
47010706,Torinidemo Naritai,あなたが愛してくれないならあたしは生きてる意味なんてないわ今更どこへもいけないならきれいな鳥にでもなりたいわ誰それ大げさに吐く嘘には易々耳なんか貸さないんだから誰彼すがらず生きてきたのだけど今日は寂しいが募る日になって悲しいで満ちる夜になって
143449576,MAD HEAD LOVE,ああ煮えたぎる喉の奥どんどろりんと言葉が溶けていくもう愛から愛へ愛されて愛まで脳みそ全部そんな感じあああの日のことを思えば真っ黒焦げ痛みで目が冴えるもう愛から愛へ愛されて愛まで年がら年も引っ切りなし呪われた僕らは虜になってきっと愛だ恋だを忘れられないままでいる愚かさに囚われもう戻れないなそうさ修羅の庭にて君と二人きりで殴り殴られ乱闘中!ベイビーベイビビアイラービューさらば思い出せないような呆然自失の毎晩を君の全てで爆破して単純明快こんなもんだスッカラカンの脳で歌うたって迷妄醜態全部そうだひっくるめて愛を注いでいたい
72147461,Eine Kleine,あたしあなたに会えて本当に嬉しいのに当たり前のようにそれらすべてが悲しいんだ今痛いくらい幸せな思い出がいつか来るお別れを育てて歩く誰かの居場所を奪い生きるくらいならもうあたしは石ころにでもなれたならいいなだとしたら勘違いも戸惑いもないそうやってあなたまでも知らないままであなたにあたしの思いが全部伝わって欲しいのに誰にも言えない秘密があって嘘をついてしまうのだあなたが思えば思うよりいくつもあたしは意気地ないのにどうしてどうしてどうして消えない悲しみも綻びもあなたといればそれで良かったねと笑えるのが
47010780,caribou,ねぇ、あなたの言うことは思慮深すぎて惚れ惚れとするわ教えてよその言葉その哲学の帰る場所について脆弱だ脆弱だ脆弱だそうやってなんだって情操と節操がないないつだって言ってるじゃない素敵な言葉また唱えて見せて!そうやってまた吐き散らしてさ堂々巡りもやめにしよう言葉を杭に打ち付けて見せびらかすのは悪い趣味だ傲慢だ傲慢だ傲慢だそうやってなんだって証明と論法がないなああ、つまり君はもう少し必要なことを知るべきなのさ大変だ大変だ険悪だ甲乙言葉の銃を撃つ両方が両方を見下すもんだから二人はいよいよ宙に浮く言葉の弾丸が落ちていくラララ
84188467,Cinderella Gray,ねえどうして、そうやってあたしのこと馬鹿にして優しさとか慰めとか与えようとするの？その度々に惨めな思いが湧いてきてどうしようもない気持ちになるってわかってないの？色んな色で満ち溢れた街を歩いたって色づかないあたしは灰色どこへ行けばいいの？自分の好きなように生きていけばいいって知っている筈なのにさ忘れちゃうんだいつもいつもいつも思い出したくもないようなことがいつまでも消えないなぐしゃぐしゃの頭の中一つも整理がつかずにまた思い出した怖かったのに辛かったのに誰も信じてくれなかったのにあなただけがその声だけが
115004382,Nanimono (banvox Remix),踊り場の窓から人並みを眺めていた僕らはどこへ行こうか階段の途中で不確かな言葉を携えて呼吸を揃えて初めましてそんで愛されたのなら大歓迎繰り返し向かえ遠く向こうへ
34229612,Poppin' Apathy,簡単なことすらもう覚えてない今どうしようもないほど間違いでいっぱい頭の中ペンキ溢してしまったのさ明確な意志もなかったなら今感情もなにもが信用にならんここがどこかさえわからないままでいる教えてよねえ言えないまま飲み込んだ言葉の行方をさあそれはいつか血に流れては体に溶け込むのだろうかずっと目を塞いでいたずっと馬鹿馬鹿しいことばっかりやっきになって今やっと気がついたんだ
139531121,Kaijyuunomarch,少しでもあなたに伝えたくて言葉を覚えたんだ喜んでくれるのかなそうだと嬉しいな遠くからあなたに出会うため生まれてきたんだぜ道草もせず一本の道を踏みしめて怖がらないで僕と歌ってそのまま超えて海の向こうへおかしな声で愛と歌って心は晴れやかさあ出かけよう砂漠を抜けて悲しいこともあるだろうけど虹の根元を探しにいこうあなたと迎えたい明日のために
84188458,Fluorite,君が街を発つ前の日に僕にくれたお守りそれが今も輝いたまま君は旅に出ていった今は何処で何をしているかな心配なんかしていない君のことだからな君が思うよりも君は僕の日々を変えたんだ二人でいる夜の闇があんなに心地いいなんてこの世界のすべてを狭めたのは自分自身ってことを君に教わったから壊そうと思えば瞬く間に壊せてしまうものを
47010794,乾涸びたバスひとつ,小さなバスで暮らしている少女はいつでも待っているひとり呆けた色に変わっている緑の木目と蛍光灯ひとり愛されては宙に浮かんだ夢のあと探して歌ってるピンホールのあやふやな写真ばっか並んで凍えてるねえあなたとふたりで逃げ出したあのほの灯りへと行きませんか煉瓦の短いトンネルを潜り抜けるのをためらって何でもないような秘密つくって二人は共犯者になってとても深くまで落ちたこと口を開いてしまったこと小さなバスで暮らしている見つからないまま泣いているひとり
183554866,Spirits of the Sea,開け放たれたこの部屋には誰もいない潮風の匂い滲みついた椅子がひとつあなたが迷わないように空けておくよ軋む戸を叩いてなにから話せばいいのかわからなくなるかな星が降る夜にあなたにあえたあの夜を忘れはしない大切なことは言葉にならない
84188466,Ameno Gaironi Yakouchuu,震えていたのは君の手か僕の手の方か街のライトが雨に照らされて弾ける夜に僕らはただ大人になりたくて背伸びをしてチグハグな言葉を交わしあって笑いあったんだ二人でだったら行けるよね地球の隅っこへ誰も知らない約束を交わしあって僕ら歩いて行くんだ大げさなほどに愛を歌うよ悲しい歌を塗りつぶすように曖昧な作りの間違い探しみたいだった
130600460,Hikarabita Bus Hitotsu,小さなバスで暮らしている少女はいつでも待っているひとり呆けた色に変わっている緑の木目と蛍光灯ひとり愛されては宙に浮かんだ夢のあと探して歌ってるピンホールのあやふやな写真ばっか並んで凍えてるねえあなたとふたりで逃げ出したあのほの灯りへと行きませんか煉瓦の短いトンネルを潜り抜けるのをためらって何でもないような秘密つくって二人は共犯者になってとても深くまで落ちたこと口を開いてしまったこと小さなバスで暮らしている
143449581,花に嵐,雨と風の吹く嵐の途中で駅は水面に浮かんでいる轍が続いて遠い靄の向こうひとりで眺めて歌ってはそうだあなたはこの待合室土砂降りに濡れやってくるだろうそのときはきっと笑顔でいようかもう二度と忘れぬようにわたしにくれた不細工な花気に入らず突き返したのになあなたはどうして何も言わないでひたすらに謝るのだろう悲しくて歌を歌うような
84188463,Undercover,どうやってあがいたって逃げられやしないもんだって理解してみたってどうしようもないさあ今夜逃げ出そうぜありったけのお菓子もってきっと役に立つと銃も携えてハッピーなエンドがいいんだよ誰だって喜べるみたいなさそんなことを思いながら僕はずっと生きていくのかいつかもし僕の心が完全に満たされたとしたならその瞬間に僕は引き金をひきたいどんな今も呑み込んでいけば過去に変わっていく進む方はただひとついつだってさこの退屈をかみちぎり僕は
138232156,fogbound ( + 池田エライザ ),「このキャンディが溶けてなくなるまではそばにいて」と言った切れかけで点った蛍光灯の下で現れては消えるテーブルを焦がして残った跡が嫌に目に付いて笑えるどこで道を間違えたのか見失ったポラリス航海の途中悪魔じゃない天使なんかじゃない現れては消えるようそろう向かうのはホロウお守り賜うセントエルモようそろう目の前は最深部ブラックアウトの向こうもう一度悲しみで船を漕ぐ救えないビリーバーメロドラマはもうおしまいにしようね
139531116,Hien,翼さえあればと灰を前に嘆いていた鳥のように飛んでいくあの雲に憧れて慰めも追いつかない一人きり空の果て傷に傷を重ねてまだ誰かが泣いている夜の底に朝の淵にこそ響く歌があると呼ぶ声が聞こえたらそれが羽になるずっと風が吹いていたあの頃から変わらぬまま君のためならば何処へでも行こう空を駆けて
130600452,Dagashiyashoubai,さあさ始まる新時代までの声もなくなった幾千年とうに廃れた知識なんてほら全部全部全部置いて行け顔も知らんようなそん所そこらのもう腐って死ぬ古キャンディいつの間にやら朽ちてガタガタ遂に落っこちたエレベーターイエイもう三千年間このまんま!這う這うで逃げ出して愛なんかとっくに売れちまってイエイ進めショッピングカート僕を乗せ今ならばお安いぜ丁重にラッピング施してチューイングガム
143449586,TOXIC BOY,大変だ心溶け出して辛いねえ、あんたの持ってる錠剤頂戴ドキドキワクワク飛び出してみたいもう、どうにも体を止められやしない乱痴気騒ぎだ高架の下アバンチュールで、めんこいあの子と百貫のデブとんまのワン公は散弾銃バンバンと、わんぱく盛りのチャンバラヤンキーなんでもないさそうさ痛み回避して生きられないこんな夜があれば朝もあればなんにもないさそうさいつだって僕たちはカラカラだ今日も腹抱えて笑い転げつまりそれを飲み込めたならオーライオーライ暗い悲しいそでない間違い
132630416,Neighbourhood,この頃ひどい夢を見る子供の頃の風景煙草の煙で満ちた白い食卓だ腐りかけの幸せ一日一切れずつ続く絶え間ないヒステリーあとは怠惰だけ平和も平和で反吐が出た遠く聞こえるバーバラアレンどうしたんだいなあ兄弟俺がわかるかい？お前が許せるくらいの大人になれたかなもういいかいなあ兄弟ここらでおしまいでなんて甘えてちゃお前にも嫌われちゃうのかな肩を寄せ合って生きていく小さな日陰の虫
84029649,Tabibito Dentou,ぼくは古い電燈砂漠の真ん中でひとり空に穴が開いてあかりが漏れる夜凍えた砂の上墓標の立ち並ぶ場所で息を吸い込んだ肺いっぱい吸い込んだ「誰か誰かぼくを探しておくれ寂しい夜をひとつ切り取っておくれ遠く遠く地の果てまで届くようにぼくは照らしているからいつでも」ぼくは古い電燈埃に塗れてはひとり枯れた井戸の縁に見知らぬ首飾りいつのまにかここは都市から砂漠へと変わり
84188470,Blue Jasmine,あなたの思い出話を聞く度強く感じているんだよ僕はその過去一つ残らず全てと生きていると差し出したジャスミンのお茶でさえ泣き出しそうな顔をして戸惑いながら口を付けたあなたを知っているよ沢山の道を選べるほど上手には生きられなかったけど心も体も覚えているあなたとなら生きていられるこれから僕らはどこへ行こう？ねえダーリン何処だろうときっととなりにあなたがいるならそれだけで特別なんだキスをして笑い合って悪戯みたいに生きていこう
84188461,Atashiwa Yuurei,らるららりららったるったったるらいららるららりららったるったったるらいららるららりららったるったったるらいららるららりららったるったったるらいら真っ赤な林檎に小さなランプ灯りが射し込んだソファの上であなたはいつものように眠ってあたしは鏡の中でひたすら悪夢が遠のくように祈ったあなたの瞳はいつだって綺麗で心の奥まで見透かすようだその水晶体が映す世界であたしはどうにか生きてみたくてひたすら心に檸檬を抱いたあたしはゆうれいあなたにみえないひとひらの想いも伝わらないそれでも愛をあたしの名前を
72147458,Living Dead Youth,さあ目を閉じたまま歩き疲れたこの廃墟をまたどこへ行こうそう僕らは未だ大人になれず彷徨ってまた間違ってこんな悲しみと痛みさえどうせ手放せないのならば全部この手で抱きしめては情動遊ばせて笑えるささあ呪われたまま笑い疲れたこの現世をまたどこへ行こうもう息も続かない喉も震えない失ってまた躊躇って｢嫌い｣を吊るしあげ帰りの会どうせ負けてしまうのならば弱いまま逃げてしまえたらいい消して消えない灯りの先へシクシク存在証明感動や絶望に泣いて歌う迷走エスオーエスの向こうに救命はないのを知っていたって
183554867,Deshomasho,如何でしょあたしのダンスダンスダンスねえどうでしょ？それなりでしょ？一人きり見よう見まねで憶えたよ凄いでしょ？異常な世界で凡に生きるのがとても難しい令月にして風和らぎまあまあ踊りましょるるらったったったった
130600450,Machi,街の真ん中で息を吸った魚が泣いた全て変わってしまった砂が落ちた生活が落ちた透明な朝に心像と何でもないような情操を愛を食べて動けない君へと大きすぎる灯りに逃げ出さない憔悴に抗わない日常を返したいその献身の先へ心は行く強くその諦観の奥へ言葉は行く深くほらー君の疑うものすべて
72147462,Melancholy Kitchen,あなたの横顔や髪の色が静かな机に並んで見えた少し薄味のポテトの中塩っけ多すぎたパスタの中あなたがそばにいない夜の底で嫌ってほど自分の小ささを見た下らない諍いや涙の中おどけて笑ったその顔の中誰もいないキッチン靡かないカーテンいえないいえないな独りでいいやなんて話そう声を出して明るい未来について間違えて凍えてもそばにいれるように笑って笑って笑ってそうやってきっと魔法にかかったように世界は作り変わってこの部屋に立ちこめた救えない憂鬱を
114976819,amen,Ah馬が走る黒いアスファルトの上荒んだ並木風もなし香りだす雨の気配Ah東京はフラスコの中の風景迷い込んでは泣いていたのは遠い遠い昔Ah光の澱に道草を誘う亡霊九つの門を通り抜けてあの山の麓へと空っぽの花瓶に活ける花を探している恥ずかしいくらい生き急いでいた遠い遠い昔お願いママパパこの世に生まれたその意味を
160316095,ごめんね,バカみたいな夢を笑わないで聞いてほしい日が暮れる前に話しておきたい君みたいに優しくなりたいだけ祈る声は激しくあと少しだけ心の底から触れ合うまで君と繋がっていたいだけ
